Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,keywords,release date,mentions before,total posts before,normalized mentions before,upvotes before,mentions after,total posts after,normalized mentions after,upvotes after,month
Sleeping Dogs,Windows,2012,Action,Square Enix ,0.12,0.1,0.0,0.02,0.24,81.0,46.0,8.2,2418.0,United Front Games,M,Sleeping Dogs,8/14/2012,0,54089,0.0,0,0,46348,0.0,0,Aug
PixelJunk Monsters Deluxe,PSP,2010,Strategy,Sony Computer Entertainment,0.22,0.0,0.0,0.02,0.24,86.0,54.0,7.9,64.0,Q-Games,E,PixelJunk Monsters Deluxe,4/27/2010,0,11116,0.0,0,0,10624,0.0,0,Apr
Supremacy MMA,PS3,2011,Fighting,505 Games,0.19,0.08,0.0,0.05,0.32,47.66666667,51.0,6.4,19.0,Kung Fu Factory,M,Supremacy MMA,9/20/2011,1,30751,3.2500000000000004e-05,1,0,28739,0.0,0,Sep
Robinson: The Journey,PS4,2016,Action,Crytek,0.12,0.06,0.0,0.04,0.24,65.0,80.0,6.9,124.0,Crytek,,"The Journey,Robinson: The Journey,Robinson",11/8/2016,20,44939,0.000445048,18,18,46012,0.00039120199999999995,23,Nov
Conduit 2,Wii,2011,Shooter,Sega,0.14,0.08,0.0,0.02,0.24,64.0,102.0,7.6,120.0,High Voltage Software,T,"Conduit 2,Conduit",4/19/2011,1,23810,4.2e-05,3,9,23329,0.000385786,18,Apr
Transformers: War for Cybertron -- Decepticons,DS,2010,Action,Activision,0.22,0.02,0.0,0.02,0.24,,,,,,,"Transformers: War for Cybertron -- Decepticons,War for Cybertron -- Decepticons,Transformers",6/22/2010,0,10759,0.0,0,0,10309,0.0,0,Jun
Fat Princess: Fistful of Cake,PSP,2010,Action,Sony Computer Entertainment,0.16,0.04,0.0,0.04,0.24,74.0,66.0,8.7,50.0,SuperVillain Studios,T,"Fistful of Cake,Fat Princess,Fat Princess: Fistful of Cake",5/4/2010,6,11251,0.000533286,7,3,10124,0.00029632599999999997,8,May
Rodea the Sky Soldier,Wii U,2015,Action,Nippon Ichi Software,0.19,0.04,0.02,0.02,0.28,45.0,69.0,6.2,199.0,"Prope, Kadokawa",E10+,Rodea the Sky Soldier,11/10/2015,1,35933,2.78e-05,1,0,40196,0.0,0,Nov
Deca Sports Extreme,3DS,2011,Sports,Hudson Soft,0.16,0.0,0.06,0.02,0.24,52.0,12.0,0.0,,Hudson Soft,E,Deca Sports Extreme,9/20/2011,0,30751,0.0,0,0,28739,0.0,0,Sep
Marvel Avengers: Battle for Earth,Wii U,2012,Action,Ubisoft,0.14,0.08,0.0,0.02,0.26,54.0,31.0,5.766666667000001,62.0,Ubisoft Quebec,T,"Marvel,Battle for Earth,Marvel Avengers,Marvel Avengers: Battle for Earth",10/30/2012,0,41853,0.0,0,68,49845,0.001364229,70,Oct
Tropico 5,Windows,2014,Simulation,Kalypso Media,0.04,0.18,0.0,0.02,0.24,75.0,102.0,7.0,702.0,Haemimont,T,"Tropico,Tropico 5",5/23/2014,10,30677,0.000325977,35,0,37580,0.0,0,May
Reality Fighters,Vita,2012,Fighting,Sony Computer Entertainment,0.1,0.1,0.0,0.04,0.24,54.0,78.0,3.8,60.0,Novarama,T,Reality Fighters,3/13/2012,1,41380,2.42e-05,2,0,43052,0.0,0,Mar
Lost in Shadow,Wii,2010,Platform,Konami Digital Entertainment,0.18,0.0,0.02,0.02,0.24,68.0,76.0,8.7,36.0,Hudson Soft,E10+,Lost in Shadow,10/8/2010,0,11771,0.0,0,0,11826,0.0,0,Oct
Darkspore,Windows,2011,Role-Playing,Electronic Arts,0.14,0.06,0.0,0.02,0.24,65.0,104.0,6.0,266.0,Maxis,T,Darkspore,4/26/2011,16,24451,0.00065437,74,15,23559,0.000636699,30,Apr
Self-Defense Training Camp,Xbox 360,2011,Sports,Ubisoft,0.16,0.06,0.0,0.02,0.24,21.0,10.0,5.0,50.0,Ubisoft,T,Self-Defense Training Camp,11/8/2011,0,39780,0.0,0,1,44288,2.26e-05,1,Nov
Rugby 15,PS4,2015,Sports,Bigben Interactive,0.14,0.22,0.0,0.06,0.4,,,2.475,,HB Studios Multimedia,E,"Rugby 15,Rugby",2/10/2015,2,30607,6.53e-05,2,4,31029,0.00012891200000000002,5,Feb
Disney Art Academy,3DS,2016,Action,Nintendo,0.04,0.02,0.16,0.0,0.22,72.0,32.0,6.8,10.0,Headstrong Games,E,Disney Art Academy,5/13/2016,1,36100,2.7699999999999996e-05,1,0,37302,0.0,0,May
Funky Barn,3DS,2012,Simulation,Ubisoft,0.14,0.06,0.0,0.02,0.22,,,,,,,Funky Barn,4/3/2012,0,42792,0.0,0,0,44503,0.0,0,Apr
Dementium II,DS,2010,Shooter,SouthPeak Games,0.18,0.02,0.0,0.02,0.22,75.0,50.0,8.3,62.0,Renegade Kid,M,"Dementium,Dementium II",5/4/2010,1,11251,8.89e-05,1,7,10124,0.0006914260000000001,25,May
JASF: Jane's Advanced Strike Fighters,PS3,2011,Simulation,Deep Silver,0.22,0.09,0.0,0.03,0.35,43.75,23.0,3.45,36.0,Trickstar Games,T,"JASF,JASF: Jane's Advanced Strike Fighters,Jane's Advanced Strike Fighters",10/18/2011,0,28739,0.0,0,0,47876,0.0,0,Oct
DualPenSports,3DS,2011,Sports,Namco Bandai Games,0.1,0.1,0.0,0.02,0.22,58.0,22.0,0.0,,Indies Zero,E10+,DualPenSports,6/21/2011,0,28309,0.0,0,0,24555,0.0,0,Jun
RIGS: Mechanized Combat League,PS4,2016,Action,Sony Computer Entertainment,0.06,0.1,0.02,0.04,0.22,79.0,84.0,7.9,152.0,Guerilla Cambridge,T,"Mechanized Combat League,RIGS: Mechanized Combat League,RIGS",10/13/2016,2,34066,5.870000000000001e-05,2,2,46185,4.33e-05,2,Oct
Deus Ex: Human Revolution,Wii U,2013,Shooter,Square Enix,0.1,0.1,0.0,0.02,0.22,,,,,,,"Deus Ex,Deus Ex: Human Revolution,Human Revolution",10/22/2013,52,41878,0.001241702,6309,22,49183,0.000447309,93,Oct
Sonic Generations,Windows,2011,Platform,Sega,0.04,0.14,0.0,0.04,0.22,77.0,22.0,8.3,674.0,Sega,E,"Sonic Generations,Sonic",11/3/2011,0,35435,0.0,0,0,46981,0.0,0,Nov
The Penguins of Madagascar: Dr. Blowhole Returns - Again!,Xbox 360,2011,Action,THQ,0.28,0.15,0.0,0.05,0.48,,,,,,,"The Penguins of Madagascar,Dr. Blowhole Returns - Again!,The Penguins of Madagascar: Dr. Blowhole Returns - Again!",9/6/2011,0,30946,0.0,0,1,28961,3.45e-05,0,Sep
Lucha Libre AAA: Heroes del Ring,PS3,2010,Fighting,Konami Digital Entertainment,0.25,0.0,0.0,0.02,0.27,52.33333333,23.0,6.833333333,32.0,Immersion Software & Graphics,T,"Lucha Libre AAA: Heroes del Ring,Heroes del Ring,Lucha Libre AAA",10/12/2010,0,11523,0.0,0,1,12211,8.190000000000001e-05,1,Oct
Pac-Man and the Ghostly Adventures 2,Xbox 360,2014,Adventure,Namco Bandai Games,0.22,0.17,0.0,0.06,0.46,,,5.26,,Vicious Cycle,E10+,"Pac-Man and the Ghostly Adventures,Pac-Man and the Ghostly Adventures 2",10/14/2014,0,26210,0.0,0,1,28394,3.52e-05,1,Oct
"Sakura Wars: So Long, My Love",Wii,2010,Role-Playing,Ackkstudios,0.1,0.08,0.0,0.02,0.2,75.0,60.0,7.3,62.0,Idea Factory,T,"So Long, My Love,Sakura Wars: So Long, My Love,Sakura Wars",3/30/2010,5,11285,0.000443066,73,6,11116,0.0005397630000000001,23,Mar
Sacred 3,PS3,2014,Role-Playing,Deep Silver,0.09,0.1,0.06,0.02,0.25,54.33333333,37.0,3.633333333,134.0,"Deep Silver, Keen Games",M,"Sacred 3,Sacred",8/5/2014,13,30336,0.000428534,34,6,30973,0.00019371700000000002,5,Aug
The First Templar,Xbox 360,2011,Action,Kalypso Media,0.18,0.09,0.0,0.03,0.28,53.66666667,61.0,6.1333333329999995,112.0,Haemimont,T,The First Templar,5/6/2011,4,25455,0.00015714,4,0,23943,0.0,0,May
Blades of Time,Xbox 360,2012,Action,Konami Digital Entertainment,0.18,0.07,0.01,0.03,0.3,52.33333333,65.0,6.733333332999999,82.0,Gaijin Entertainment,M,Blades of Time,3/6/2012,0,40589,0.0,0,0,42792,0.0,0,Mar
"Sesame Street: Ready, Set, Grover!",Wii,2011,Misc,Warner Bros. Interactive Entertainment,0.27,0.0,0.0,0.03,0.27,,,,,,,"Ready, Set, Grover!,Sesame Street,Sesame Street: Ready, Set, Grover!",8/2/2011,76,24538,0.003097237,3505,110,29865,0.003683241,2573,Aug
NASCAR The Game: Inside Line,Xbox 360,2012,Racing,Activision,0.25,0.0,0.0,0.03,0.28,73.33333333,18.0,3.766666667,69.0,Eutechnyx,E,"Inside Line,NASCAR The Game: Inside Line,NASCAR The Game",11/6/2012,0,43388,0.0,0,1,50133,1.99e-05,1,Nov
The Sims 4: City Living,Windows,2016,Simulation,Electronic Arts,0.04,0.16,0.0,0.02,0.2,77.0,20.0,5.7,60.0,Maxis,T,"The Sims 4: City Living,City Living,Sims,The Sims 4",11/1/2016,33,41098,0.0008029589999999999,49,59,47030,0.001254518,2548,Nov
Scribblenauts Unmasked: A DC Comics Adventure,Wii U,2013,Puzzle,Warner Bros. Interactive Entertainment,0.27,0.0,0.0,0.03,0.3,70.0,41.0,6.266666667000001,98.0,5TH Cell,E10+,"Scribblenauts Unmasked,Scribblenauts Unmasked: A DC Comics Adventure,A DC Comics Adventure",9/24/2013,2,52303,3.82e-05,0,14,41878,0.000334304,334,Sep
Resident Evil: Revelations 2,Xbox One,2015,Action,Capcom,0.18,0.06,0.0,0.03,0.27,,,7.2,260.0,Capcom,M,"Resident Evil: Revelations 2,Revelations 2,Resident Evil: Revelations,Resident Evil",2/25/2015,90,30753,0.002926544,2965,2,30746,6.500000000000001e-05,1,Feb
Tom Clancy's Ghost Recon: Predator,PSP,2010,Shooter,Ubisoft,0.14,0.04,0.0,0.04,0.2,54.0,30.0,0.0,,Virtuos,T,"Predator,Tom Clancy's Ghost Recon,Tom Clancy's,Tom Clancy's Ghost Recon: Predator",11/16/2010,2,12667,0.000157891,2,8,15009,0.0005330140000000001,74,Nov
nail'd,Xbox 360,2010,Racing,Deep Silver,0.16,0.04,0.0,0.02,0.2,64.0,98.0,7.1,32.0,Techland,E10+,nail'd,11/30/2010,0,14151,0.0,0,4,15553,0.000257185,3,Nov
Attack of the Movies 3D,Wii,2010,Shooter,Majesco Entertainment,0.22,0.0,0.0,0.02,0.24,38.66666667,20.0,0.85,,"Majesco Games, Majesco",T,Attack of the Movies 3D,5/18/2010,0,10941,0.0,0,0,10416,0.0,0,May
"Warhammer 40,000: Dawn of War II - Chaos Rising",Windows,2010,Strategy,THQ,0.16,0.02,0.0,0.02,0.2,,,,,,,"Warhammer 40,000: Dawn of War II - Chaos Rising,Warhammer 40,000,Dawn of War II - Chaos Rising",3/11/2010,1,10350,9.66e-05,1,6,11175,0.0005369130000000001,6,Mar
EVE: Valkyrie,PS4,2016,Shooter,CCP,0.06,0.1,0.0,0.04,0.2,73.0,52.0,6.3,74.0,CCP,T,"EVE,Valkyrie,EVE: Valkyrie",10/13/2016,10,34066,0.000293548,42,35,46185,0.000757822,431,Oct
The Walking Dead: Season Two,Vita,2014,Adventure,Telltale Games,0.14,0.0,0.02,0.04,0.2,,,,,,,"The Walking Dead: Season Two,The Walking Dead: Season,The Walking Dead,Season Two",4/22/2014,27,33769,0.00079955,1976,11,30825,0.000356853,12,Apr
Natural Doctrine,PS4,2014,Role-Playing,Nippon Ichi Software,0.15,0.06,0.08,0.04,0.32,,,6.9,204.0,Kadokawa,M,Natural Doctrine,9/30/2014,0,26981,0.0,0,0,26903,0.0,0,Sep
Cubic Ninja,3DS,2011,Platform,Ubisoft,0.1,0.08,0.0,0.02,0.2,51.0,30.0,5.9,28.0,AQ Interactive,E,Cubic Ninja,6/14/2011,0,27160,0.0,0,0,25664,0.0,0,Jun
Cartoon Network: Punch Time Explosion,3DS,2011,Fighting,Deep Silver,0.14,0.04,0.0,0.02,0.2,58.0,32.0,5.9,56.0,Papaya Studios,E10+,"Cartoon Network,Cartoon Network: Punch Time Explosion,Punch Time Explosion",6/2/2011,1,23447,4.26e-05,1,0,28875,0.0,0,Jun
Young Justice: Legacy,PS3,2013,Action,Namco Bandai Games,0.15,0.02,0.0,0.04,0.21,,,5.6333333329999995,37.0,Freedom Factory Studios,T,"Legacy,Young Justice,Young Justice: Legacy",11/19/2013,2,49183,4.07e-05,1,5,45958,0.000108795,5,Nov
Devil May Cry 4,PS4,2015,Action,Capcom,0.02,0.0,0.16,0.0,0.18,,,,,,,"Devil May Cry,DMC,Devil May Cry 4",6/23/2015,9,37749,0.00023841700000000002,10,18,29642,0.000607246,26,Jun
Adventure Time: Finn & Jake Investigations,PS4,2015,Action,Little Orbit,0.2,0.29,0.0,0.07,0.53,,,,,,,"Adventure Time: Finn & Jake Investigations,Adventure Time,Finn & Jake Investigations",10/20/2015,1,31009,3.2200000000000003e-05,1,2,40102,4.99e-05,1,Oct
Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS4,2016,Action,Activision,0.15,0.11,0.0,0.05,0.31,,,4.94,394.0,PlatinumGames,T,"Teenage Mutant Ninja Turtles: Mutants in Manhattan,Teenage Mutant Ninja Turtles,Mutants in Manhattan",5/24/2016,22,37255,0.000590525,76,22,39960,0.000550551,20,May
Jimmie Johnson's Anything With an Engine,Xbox 360,2011,Racing,Konami Digital Entertainment,0.3,0.0,0.0,0.03,0.33,,,6.1,,Isopod Labs,E10+,Jimmie Johnson's Anything With an Engine,11/1/2011,0,34178,0.0,0,0,47416,0.0,0,Nov
Digimon All-Star Rumble,PS3,2014,Fighting,Namco Bandai Games,0.17,0.05,0.0,0.05,0.24,,,5.766666667000001,74.0,Prope,E10+,Digimon All-Star Rumble,11/11/2014,1,28394,3.52e-05,1,4,31177,0.0001283,4,Nov
Sonic Boom: Fire & Ice,3DS,2016,Platform,Sega,0.1,0.06,0.0,0.02,0.18,,,,,,,"Fire & Ice,Sonic,Sonic Boom: Fire & Ice,Sonic Boom",9/27/2016,73,34922,0.002090373,775,42,38675,0.001085973,1037,Sep
Driver: Renegade,3DS,2011,Racing,Ubisoft,0.1,0.08,0.0,0.02,0.18,48.0,26.0,5.0,40.0,Ubisoft,M,"Driver: Renegade,Renegade,Driver",9/6/2011,0,30946,0.0,0,18,28961,0.000621525,288,Sep
Yaiba: Ninja Gaiden Z,PS3,2014,Action,Tecmo Koei,0.13,0.07,0.0,0.04,0.23,45.33333333,112.0,4.766666667,211.0,"Spark Unlimited, comcept",M,"Yaiba,Ninja Gaiden Z,Yaiba: Ninja Gaiden Z",3/18/2014,3,38326,7.829999999999999e-05,3,6,34786,0.000172483,6,Mar
Disgaea Infinite,PSP,2010,Adventure,Nippon Ichi Software,0.14,0.0,0.02,0.02,0.18,64.0,30.0,4.4,80.0,Nippon Ichi Software,T,Disgaea Infinite,6/8/2010,0,9982,0.0,0,0,10979,0.0,0,Jun
Last Rebellion,PS3,2010,Role-Playing,Nippon Ichi Software,0.12,0.02,0.02,0.02,0.18,44.0,60.0,4.6,68.0,Hit Maker,T,Last Rebellion,2/23/2010,0,9219,0.0,0,4,11117,0.000359809,3,Feb
SpongeBob: HeroPants,Xbox 360,2015,Platform,Activision,0.2,0.0,0.0,0.02,0.23,,,2.975,,Activision,E,"HeroPants,SpongeBob,SpongeBob: HeroPants",2/3/2015,10,30072,0.000332535,2817,0,30938,0.0,0,Feb
Back to the Future: The Game,PS3,2011,Adventure,Telltale Games,0.14,0.02,0.0,0.02,0.18,66.0,10.0,6.8,102.0,Telltale Games,,"The Game,Back to the Future,Back to the Future: The Game",2/15/2011,750,17725,0.042313117000000004,6882,778,18581,0.041870727999999996,17427,Feb
Mahjong Cub3D,3DS,2011,Puzzle,Sunsoft,0.14,0.0,0.04,0.0,0.18,67.0,22.0,5.3,8.0,SunSoft,E,Mahjong Cub3D,10/11/2011,0,28374,0.0,0,0,39780,0.0,0,Oct
WRC 5: FIA World Rally Championship,PS3,2015,Sports,Bigben Interactive,0.04,0.1,0.0,0.02,0.18,,,,,,,"WRC 5: FIA World Rally Championship,FIA World Rally Championship,WRC 5",10/13/2015,4,30563,0.000130877,5,7,35933,0.00019480700000000002,7,Oct
Batman: A Telltale Game Series,PS4,2016,Adventure,Telltale Games,0.08,0.11,0.0,0.02,0.21,,,,,,,"Batman,Batman: A Telltale Game Series,A Telltale Game Series",8/2/2016,101,38201,0.00264391,4954,175,35906,0.004873837,8012,Aug
BIT.TRIP COMPLETE,Wii,2011,Misc,Rising Star Games,0.12,0.04,0.0,0.02,0.18,84.0,38.0,8.7,36.0,Gaijin Games,E,BIT.TRIP COMPLETE,9/13/2011,1,31717,3.15e-05,0,0,28374,0.0,0,Sep
Data East Arcade Classics,Wii,2010,Misc,Majesco Entertainment,0.16,0.0,0.0,0.02,0.18,56.0,14.0,8.2,10.0,G1M2,T,Data East Arcade Classics,2/19/2010,0,9220,0.0,0,0,10824,0.0,0,Feb
Assassin's Creed Chronicles,PS4,2016,Action,Ubisoft,0.03,0.14,0.03,0.03,0.25,,,6.733333332999999,48.0,Climax Studios,T,"Assassin's Creed,Assassin's Creed Chronicles",2/9/2016,119,33623,0.0035392440000000004,406,73,32722,0.002230915,3046,Feb
Bejeweled 3,Windows,2010,Puzzle,PopCap Games,0.04,0.1,0.0,0.02,0.16,82.0,54.0,8.1,172.0,PopCap,E,"Bejeweled,Bejeweled 3",12/7/2010,2,14450,0.000138408,1,7,16087,0.000435134,11,Dec
Shovel Knight,PS4,2015,Platform,Yacht Club Games,0.06,0.06,0.0,0.02,0.16,90.0,36.0,7.6,624.0,Yacht Club Games,E,Shovel Knight,4/21/2015,0,31602,0.0,0,23,32297,0.00071214,87,Apr
101-in-1 Sports Megamix,DS,2010,Sports,Nordcurrent,0.16,0.0,0.0,0.02,0.16,,,0.0,,Nordcurrent,E10+,101-in-1 Sports Megamix,11/19/2010,0,12831,0.0,0,0,15161,0.0,0,Nov
Knights Contract,PS3,2011,Action,Namco Bandai Games,0.08,0.06,0.0,0.02,0.16,51.0,74.0,6.0,16.0,Game Republic,M,Knights Contract,2/24/2011,0,17716,0.0,0,0,18518,0.0,0,Feb
Risen 3: Titan Lords,PS3,2014,Role-Playing,Deep Silver,0.06,0.14,0.0,0.02,0.22,38.66666667,24.0,3.933333333,223.0,Piranha Bytes,M,"Risen 3: Titan Lords,Risen 3,Titan Lords",8/12/2014,2,30830,6.49e-05,2,5,30176,0.000165695,6,Aug
Cartoon Network: Punch Time Explosion XL,Wii,2011,Fighting,Crave Entertainment,0.27,0.02,0.0,0.04,0.3,,,,,,,"Cartoon Network,Punch Time Explosion XL,Cartoon Network: Punch Time Explosion XL",6/2/2011,0,23447,0.0,0,0,28875,0.0,0,Jun
Knights Contract,Xbox 360,2011,Action,Namco Bandai Games,0.1,0.06,0.0,0.02,0.16,49.0,82.0,5.6,32.0,Game Republic,M,Knights Contract,2/22/2011,0,17601,0.0,0,1,18670,5.36e-05,1,Feb
Resident Evil 6,PS4,2016,Shooter,Capcom,0.16,0.0,0.0,0.02,0.21,61.0,50.0,6.566666667000001,222.0,Capcom,M,"Resident Evil 6,Resident Evil",3/29/2016,63,32446,0.0019416879999999998,1187,7,34167,0.000204876,16,Mar
Assassin's Creed: Rogue,Windows,2015,Action,Ubisoft,0.1,0.04,0.0,0.02,0.16,74.0,50.0,7.5,724.0,Ubisoft,M,"Assassin's Creed,Rogue,Assassin's Creed: Rogue",3/10/2015,93,31029,0.0029971959999999997,254,104,31214,0.0033318379999999997,375,Mar
Song of the Deep,PS4,2016,Action,Insomniac Games,0.2,0.0,0.0,0.03,0.25,69.25,106.0,6.95,95.0,Insomniac Games,E,Song of the Deep,7/12/2016,0,39276,0.0,0,9,34830,0.000258398,13,Jul
Just Dance: Disney Party 2,Wii U,2015,Action,Ubisoft,0.22,0.04,0.0,0.04,0.3,,,0.0,,Ubisoft,E,"Just Dance,Just Dance: Disney Party 2,Just Dance: Disney Party,Disney Party 2",10/20/2015,0,31009,0.0,0,0,40102,0.0,0,Oct
Serious Sam 3: BFE,Windows,2011,Shooter,Mastertronic,0.02,0.1,0.0,0.02,0.16,72.0,106.0,8.2,1172.0,Croteam,,"BFE,Serious Sam 3,Serious Sam 3: BFE",11/22/2011,0,48583,0.0,0,38,37295,0.001018903,422,Nov
Killer Instinct (2013),Xbox One,2013,Fighting,Microsoft Game Studios,0.08,0.06,0.0,0.02,0.14,,,,,,,"Killer Instinct (2013),Killer Instinct",11/22/2013,29,52068,0.000556964,200,0,43294,0.0,0,Nov
Escape Dead Island,PS3,2014,Action,Deep Silver,0.11,0.1,0.0,0.03,0.21,37.33333333,62.0,3.6,176.0,Fatshark AB,M,Escape Dead Island,11/18/2014,6,29614,0.00020260700000000002,6,0,29930,0.0,0,Nov
Toy Soldiers: War Chest,PS4,2015,Action,Ubisoft,0.17,0.0,0.0,0.03,0.2,61.33333333,52.0,7.933333332999999,172.0,Krome Studios,,"Toy Soldiers,War Chest,Toy Soldiers: War Chest",8/11/2015,2,28988,6.9e-05,2,5,31216,0.000160174,3,Aug
Cut the Rope,3DS,2014,Puzzle,Activision,0.12,0.0,0.0,0.02,0.14,,,0.0,,ZeptoLab,E,Cut the Rope,3/28/2014,0,38043,0.0,0,4,33080,0.000120919,1687,Mar
Eagle Flight,PS4,2016,Adventure,Ubisoft,0.02,0.1,0.0,0.02,0.14,72.0,62.0,7.8,44.0,"Ubisoft, FunHouse",E10+,Eagle Flight,10/18/2016,0,35677,0.0,0,0,46575,0.0,0,Oct
Transformer: Rise of the Dark Spark (3DS),3DS,2014,Role-Playing,Activision,0.1,0.02,0.0,0.02,0.14,,,,,,,"Transformer,Rise of the Dark Spark (3DS),Transformer: Rise of the Dark Spark (3DS)",6/24/2014,1,37813,2.64e-05,0,0,30677,0.0,0,Jun
Reader Rabbit 1st Grade,Wii,2010,Misc,Graffiti,0.12,0.0,0.0,0.0,0.14,,,0.0,,Graffiti Entertainment,E,Reader Rabbit 1st Grade,5/4/2010,0,11251,0.0,0,0,10124,0.0,0,May
Mayhem 3D,Xbox 360,2011,Racing,Evolved Games,0.17,0.0,0.0,0.01,0.2,49.0,13.0,5.733333332999999,,Zoo Games,E10+,Mayhem 3D,3/25/2011,0,18467,0.0,0,0,23637,0.0,0,Mar
Cities XL 2012,Windows,2011,Strategy,Focus Home Interactive,0.02,0.1,0.0,0.02,0.14,61.0,36.0,5.6,190.0,Monte Cristo Multimedia,E,"Cities XL 2012,Cities XL",10/20/2011,3,29258,0.00010253600000000001,6,5,48663,0.00010274700000000001,26,Oct
Tournament of Legends,Wii,2010,Fighting,Sega,0.08,0.04,0.0,0.02,0.12,45.0,76.0,6.9,22.0,High Voltage Software,T,Tournament of Legends,7/6/2010,0,10979,0.0,0,0,10546,0.0,0,Jul
Monster Tale,DS,2011,Platform,Majesco Entertainment,0.12,0.0,0.0,0.0,0.12,79.0,30.0,8.0,30.0,DreamRift,E,Monster Tale,3/22/2011,0,18670,0.0,0,0,23810,0.0,0,Mar
NHL Legacy,Xbox 360,2015,Action,Electronic Arts,0.15,0.0,0.0,0.03,0.16,,,,,,,NHL Legacy,9/15/2015,0,32285,0.0,0,0,30563,0.0,0,Sep
Age of Empires Online,Windows,2011,Strategy,Microsoft Game Studios,0.02,0.08,0.0,0.02,0.12,70.0,88.0,5.6,372.0,Gas Powered Games,E10+,Age of Empires Online,8/16/2011,0,26177,0.0,0,0,31717,0.0,0,Aug
DuckTales: Remastered,Wii U,2013,Action,Capcom,0.13,0.03,0.0,0.03,0.17,75.66666667,51.0,7.733333332999999,335.0,WayForward,E,"DuckTales,DuckTales: Remastered,Remastered",8/20/2013,76,53451,0.001421863,1845,21,51787,0.000405507,95,Aug
MX vs. ATV Supercross,Xbox 360,2014,Racing,Nordic Games,0.08,0.05,0.0,0.02,0.15,51.33333333,24.0,4.366666667,32.0,Nordic Games Publishing,E,MX vs. ATV Supercross,10/28/2014,0,26903,0.0,0,0,30767,0.0,0,Oct
Earth Defense Force 4.1: The Shadow of New Despair,PS4,2015,Shooter,Xseed Games,0.06,0.04,0.0,0.02,0.12,64.0,80.0,7.9,102.0,Sandlot,M,"The Shadow of New Despair,Earth Defense Force 4.1,Earth Defense Force 4.1: The Shadow of New Despair",12/8/2015,0,40196,0.0,0,1,32566,3.07e-05,1,Dec
The Technomancer,PS4,2016,Role-Playing,Focus Home Interactive,0.05,0.09,0.0,0.02,0.15,62.66666667,88.0,6.933333332999999,287.0,Spiders,M,The Technomancer,6/28/2016,0,40319,0.0,0,0,37889,0.0,0,Jun
Devil's Third,Wii U,2015,Action,Nintendo,0.08,0.04,0.0,0.02,0.12,43.0,108.0,6.5,566.0,Valhalla Game Studios,M,Devil's Third,12/11/2015,0,38009,0.0,0,2,32527,6.15e-05,0,Dec
Ivy the Kiwi?,Wii,2010,Puzzle,Rising Star Games,0.12,0.04,0.0,0.0,0.17,72.33333333,80.0,6.9,28.0,Prope,E,Ivy the Kiwi?,1/20/2010,0,7661,0.0,0,0,9097,0.0,0,Jan
Tropico 5,Xbox 360,2014,Simulation,Kalypso Media,0.06,0.04,0.0,0.0,0.12,71.0,8.0,7.2,18.0,Haemimont,T,"Tropico,Tropico 5",11/11/2014,2,28394,7.04e-05,15,0,31177,0.0,0,Nov
Ride to Hell,Xbox 360,2013,Racing,Deep Silver,0.1,0.03,0.0,0.03,0.16,17.0,32.0,1.2,1084.0,"Eutechnyx, Deep Silver",M,Ride to Hell,6/24/2013,1,86554,1.1599999999999999e-05,0,0,69815,0.0,0,Jun
Enemy Front,PS3,2014,Shooter,City Interactive,0.04,0.1,0.0,0.02,0.14,40.33333333,32.0,5.933333332999999,228.0,CI Games,M,Enemy Front,6/10/2014,7,35511,0.00019712200000000001,12,0,33370,0.0,0,Jun
Batman: A Telltale Game Series,PS3,2016,Adventure,Telltale Games,0.02,0.08,0.0,0.02,0.1,,,,,,,"Batman,Batman: A Telltale Game Series,A Telltale Game Series",9/13/2016,38,36974,0.001027749,620,0,33761,0.0,0,Sep
Mighty No. 9,PS4,2016,Platform,Deep Silver,0.12,0.01,0.0,0.02,0.15,51.75,150.0,3.95,736.0,Inti Creates,E10+,"Mighty No. 9,Mighty No.",6/21/2016,0,39960,0.0,0,89,38865,0.002289978,491,Jun
Men of War: Assault Squad,Windows,2011,Strategy,1C Company,0.02,0.06,0.0,0.02,0.1,77.0,42.0,8.2,186.0,"THQ, 1C, 1C Company",T,"Men of War: Assault Squad,Assault Squad,Men of War",2/25/2011,0,17774,0.0,0,1,18467,5.42e-05,1,Feb
Centipede: Infestation,Wii,2011,Shooter,Atari,0.14,0.0,0.0,0.0,0.15,,,0.0,,WayForward,E10+,"Centipede,Centipede: Infestation,Infestation",10/25/2011,0,31619,0.0,0,0,48583,0.0,0,Oct
Killing Floor 2 ,PS4,2016,Shooter,Tripwire Interactive,0.06,0.02,0.0,0.02,0.1,76.0,78.0,8.0,114.0,Tripwire Interactive,M,"Killing Floor 2 ,Killing Floor",11/18/2016,10,45964,0.000217562,8,36,45023,0.0007995910000000001,74,Nov
Mortal Kombat X,Windows,2015,Fighting,Warner Bros. Interactive Entertainment,0.02,0.08,0.0,0.0,0.1,76.0,20.0,5.1,950.0,High Voltage Software,M,"Mortal Kombat,Mortal Kombat X",4/13/2015,6,31207,0.000192265,6,0,32677,0.0,0,Apr
